Name;Category;Action;Block Keywords;Block File Types;Bandwidth Optimizer
Human Resources;HC Unblocked;Permit;false;;Do not block based on bandwidth
Human Resources;Health;Quota;false;;Do not block based on bandwidth
Human Resources;Hobbies;Quota;false;;Do not block based on bandwidth
Human Resources;Hosted Business Applications;Permit;false;;Do not block based on bandwidth
Human Resources;Illegal or Questionable;Block;false;;Do not block based on bandwidth
Human Resources;Information Technology;Permit;false;;Do not block based on bandwidth
Human Resources;Instant Messaging;Permit;false;;Do not block based on bandwidth
Human Resources;Internet Auctions;Permit;false;;Do not block based on bandwidth
Human Resources;Internet Communication;Block;false;;Do not block based on bandwidth
Human Resources;Internet Radio and TV;Quota;false;;Do not block based on bandwidth
Human Resources;Internet Telephony;Quota;false;;Do not block based on bandwidth
Human Resources;Intolerance;Block;false;;Do not block based on bandwidth
Human Resources;Job Search;Permit;false;;Do not block based on bandwidth
Human Resources;Keyloggers;Block;false;;Do not block based on bandwidth
Human Resources;Lingerie and Swimsuit;Block;false;;Do not block based on bandwidth
Human Resources;LinkedIn Connections;Permit;false;;Do not block based on bandwidth
Human Resources;LinkedIn Jobs;Permit;false;;Do not block based on bandwidth
Human Resources;LinkedIn Mail;Permit;false;;Do not block based on bandwidth
Human Resources;LinkedIn Updates;Permit;false;;Do not block based on bandwidth
Human Resources;Malicious Embedded iFrame;Block;false;;Do not block based on bandwidth
Human Resources;Malicious Embedded Link;Block;false;;Do not block based on bandwidth
Human Resources;Malicious Web Sites;Block;false;;Do not block based on bandwidth
Human Resources;Marijuana;Block;false;;Do not block based on bandwidth
Human Resources;Media File Download;Block;false;;Do not block based on bandwidth
Human Resources;Message Boards and Forums;Block;false;;Do not block based on bandwidth
Human Resources;Militancy and Extremist;Block;false;;Do not block based on bandwidth
Human Resources;Military;Quota;false;;Do not block based on bandwidth
Human Resources;Miscellaneous;Permit;false;;Do not block based on bandwidth
Human Resources;Mobile Malware;Block;false;;Do not block based on bandwidth
Human Resources;Network Errors;Permit;false;;Do not block based on bandwidth
Human Resources;Newly Registered Websites;Permit;false;;Do not block based on bandwidth
Human Resources;News and Media;Permit;false;;Do not block based on bandwidth
Human Resources;Non-Traditional Religions;Quota;false;;Do not block based on bandwidth
Human Resources;Nudity;Block;false;;Do not block based on bandwidth
Human Resources;Nutrition;Quota;false;;Do not block based on bandwidth
Human Resources;Office - Apps;Permit;false;;Do not block based on bandwidth
Human Resources;Office - Documents;Permit;false;;Do not block based on bandwidth
Human Resources;Office - Drive;Permit;false;;Do not block based on bandwidth
Human Resources;Office - Mail;Permit;false;;Do not block based on bandwidth
Human Resources;Online Brokerage and Trading;Block;false;;Do not block based on bandwidth
Human Resources;Organizational Email;Block;false;;Do not block based on bandwidth
Human Resources;Parked Domain;Block;false;;Do not block based on bandwidth
Human Resources;Pay-to-Surf;Block;false;;Do not block based on bandwidth
Human Resources;Peer-to-Peer File Sharing;Block;false;;Do not block based on bandwidth
Human Resources;Personal Network Storage and Backup;Block;false;;Do not block based on bandwidth
Human Resources;Personals and Dating;Quota;false;;Do not block based on bandwidth
Human Resources;Phishing and Other Frauds;Block;false;;Do not block based on bandwidth
Human Resources;Political Organizations;Quota;false;;Do not block based on bandwidth
Human Resources;Potentially Exploited Documents;Block;false;;Do not block based on bandwidth
Human Resources;Potentially Unwanted Software;Block;false;;Do not block based on bandwidth
Human Resources;Prescribed Medications;Permit;false;;Do not block based on bandwidth
Human Resources;Private IP Addresses;Permit;false;;Do not block based on bandwidth
Human Resources;Pro-Choice;Quota;false;;Do not block based on bandwidth
Human Resources;Productivity;Block;false;;Do not block based on bandwidth
Human Resources;Professional and Worker Organizations;Permit;false;;Do not block based on bandwidth
Human Resources;Pro-Life;Quota;false;;Do not block based on bandwidth
Human Resources;Proxy Avoidance;Block;false;;Do not block based on bandwidth
Human Resources;Real Estate;Permit;false;;Do not block based on bandwidth
Human Resources;Reference Materials;Permit;false;;Do not block based on bandwidth
Human Resources;Religion;Quota;false;;Do not block based on bandwidth
Human Resources;Restaurants and Dining;Quota;false;;Do not block based on bandwidth
Human Resources;Search Engines and Portals;Permit;false;;Do not block based on bandwidth
Human Resources;Security;Block;false;;Do not block based on bandwidth
Human Resources;Service and Philanthropic Organizations;Permit;false;;Do not block based on bandwidth
Human Resources;Sex;Block;false;;Do not block based on bandwidth
Human Resources;Sex Education;Quota;false;;Do not block based on bandwidth
Human Resources;Shopping;Permit;false;;Do not block based on bandwidth
Human Resources;Social and Affiliation Organizations;Permit;false;;Do not block based on bandwidth
Human Resources;Social Networking;Quota;false;;Do not block based on bandwidth
Human Resources;Social Organizations;Permit;false;;Do not block based on bandwidth
Human Resources;Social Web - Facebook;Permit;false;;Do not block based on bandwidth
Human Resources;Social Web - LinkedIn;Permit;false;;Do not block based on bandwidth
Human Resources;Social Web - Twitter;Permit;false;;Do not block based on bandwidth
Human Resources;Social Web - Various;Block;false;;Do not block based on bandwidth
Human Resources;Social Web - YouTube;Permit;false;;Do not block based on bandwidth
Human Resources;Society and Lifestyles;Quota;false;;Do not block based on bandwidth
Human Resources;Special Events;Quota;false;;Do not block based on bandwidth
Human Resources;Sport Hunting and Gun Clubs;Quota;false;;Do not block based on bandwidth
Human Resources;Sports;Quota;false;;Do not block based on bandwidth
Human Resources;Spyware;Block;false;;Do not block based on bandwidth
Human Resources;Streaming Media;Quota;false;;Do not block based on bandwidth
Human Resources;Surveillance;Quota;false;;Do not block based on bandwidth
Human Resources;Suspicious Content;Block;false;;Do not block based on bandwidth
Human Resources;Suspicious Embedded Link;Block;false;;Do not block based on bandwidth
Human Resources;Tasteless;Block;false;;Do not block based on bandwidth
Human Resources;Text and Media Messaging;Block;false;;Do not block based on bandwidth
Human Resources;Traditional Religions;Quota;false;;Do not block based on bandwidth
Human Resources;Travel;Quota;false;;Do not block based on bandwidth
Human Resources;Twitter Follow;Permit;false;;Do not block based on bandwidth
Human Resources;Twitter Mail;Permit;false;;Do not block based on bandwidth
Human Resources;Twitter Posting;Permit;false;;Do not block based on bandwidth
Human Resources;Unauthorized Mobile Marketplaces;Block;false;;Do not block based on bandwidth
Human Resources;Uncategorized;Permit;false;;Do not block based on bandwidth
Human Resources;User-Defined;Permit;false;;Do not block based on bandwidth
Human Resources;Vehicles;Quota;false;;Do not block based on bandwidth
Human Resources;Violence;Block;false;;Do not block based on bandwidth
Human Resources;Viral Video;Quota;false;;Do not block based on bandwidth
Human Resources;Weapons;Quota;false;;Do not block based on bandwidth
Human Resources;Web Analytics;Permit;false;;Do not block based on bandwidth
Human Resources;Web and Email Marketing;Permit;false;;Do not block based on bandwidth
Human Resources;Web and Email Spam;Block;false;;Do not block based on bandwidth
Human Resources;Web Chat;Block;false;;Do not block based on bandwidth
Human Resources;Web Collaboration;Permit;false;;Do not block based on bandwidth
Human Resources;Web Hosting;Quota;false;;Do not block based on bandwidth
Human Resources;Web Images;Permit;false;;Do not block based on bandwidth
Human Resources;Web Infrastructure;Permit;false;;Do not block based on bandwidth
Human Resources;Website Translation;Block;false;;Do not block based on bandwidth
Human Resources;YouTube Commenting;Permit;false;;Do not block based on bandwidth
Human Resources;YouTube Sharing;Permit;false;;Do not block based on bandwidth
Human Resources;YouTube Video Upload;Permit;false;;Do not block based on bandwidth
Management;Abortion;Permit;false;;Do not block based on bandwidth
Management;Abused Drugs;Permit;false;;Do not block based on bandwidth
Management;Adult Content;Block;false;;Do not block based on bandwidth
Management;Adult Material;Block;false;;Do not block based on bandwidth
Management;Advanced Malware Command and Control;Block;false;;Do not block based on bandwidth
Management;Advanced Malware Payloads;Block;false;;Do not block based on bandwidth
Management;Advertisements;Permit;false;;Do not block based on bandwidth
Management;Advocacy Groups;Permit;false;;Do not block based on bandwidth
Management;Alcohol and Tobacco;Permit;false;;Do not block based on bandwidth
Management;Alternative Journals;Permit;false;;Do not block based on bandwidth
Management;Application and Software Download;Block;false;;Do not block based on bandwidth
Management;Bandwidth;Permit;false;;Do not block based on bandwidth
Management;Blog Commenting;Permit;false;;Do not block based on bandwidth
Management;Blog Posting;Permit;false;;Do not block based on bandwidth
Management;Blogs and Personal Sites;Permit;false;;Do not block based on bandwidth
Management;Bot Networks;Block;false;;Do not block based on bandwidth
Management;Business and Economy;Permit;false;;Do not block based on bandwidth
Management;Classifieds Posting;Permit;false;;Do not block based on bandwidth
Management;Collaboration - Office;Permit;false;;Do not block based on bandwidth
Management;Compromised Websites;Block;false;;Do not block based on bandwidth
Management;Computer Security;Permit;false;;Do not block based on bandwidth
Management;Content Delivery Networks;Permit;false;;Do not block based on bandwidth
Management;Cultural Institutions;Permit;false;;Do not block based on bandwidth
Management;Custom-Encrypted Uploads;Block;false;;Do not block based on bandwidth
Management;Drugs;Permit;false;;Do not block based on bandwidth
Management;Dynamic Content;Permit;false;;Do not block based on bandwidth
Management;Dynamic DNS;Confirm;false;;Do not block based on bandwidth
Management;Education;Permit;false;;Do not block based on bandwidth
Management;Educational Institutions;Permit;false;;Do not block based on bandwidth
Management;Educational Materials;Permit;false;;Do not block based on bandwidth
Management;Educational Video;Quota;false;;Do not block based on bandwidth
Management;Elevated Exposure;Block;false;;Do not block based on bandwidth
Management;Emerging Exploits;Block;false;;Do not block based on bandwidth
Management;Entertainment;Quota;false;;Do not block based on bandwidth
Management;Entertainment Video;Quota;false;;Do not block based on bandwidth
Management;Extended Protection;Block;false;;Do not block based on bandwidth
Management;Facebook Apps;Permit;false;;Do not block based on bandwidth
Management;Facebook Chat;Permit;false;;Do not block based on bandwidth
Management;Facebook Commenting;Permit;false;;Do not block based on bandwidth
Management;Facebook Events;Permit;false;;Do not block based on bandwidth
Management;Facebook Friends;Permit;false;;Do not block based on bandwidth
Management;Facebook Games;Permit;false;;Do not block based on bandwidth
Management;Facebook Groups;Permit;false;;Do not block based on bandwidth
Management;Facebook Mail;Permit;false;;Do not block based on bandwidth
Management;Facebook Photo Upload;Permit;false;;Do not block based on bandwidth
Management;Facebook Posting;Permit;false;;Do not block based on bandwidth
