Name;Protocol;Action;Log Protocol;Bandwidth Optimizer
WebProxy-No_Restrictions;Lotus Notes;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;Mail.Ru;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;Meetro;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;Metacafe;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;Microsoft HTTPMail;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;Mikogo;Block;false;Do not block based on bandwidth
WebProxy-No_Restrictions;MindSpring;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;MSC Messenger;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;MSN Messenger;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;MSN Messenger attachments;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;MyGreenPC;Block;false;Do not block based on bandwidth
WebProxy-No_Restrictions;MyIVO;Block;false;Do not block based on bandwidth
WebProxy-No_Restrictions;MyPlay;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;MySpaceIM;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;MySpace Player;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;NateOn;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;NateOn Messenger Attachments;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;NateOn Remote Access;Block;false;Do not block based on bandwidth
WebProxy-No_Restrictions;Neos;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;Netease Popo;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;netFM Messenger;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;NetMeeting;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;NFS;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;Nimbuzz;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;NNTP;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;NTP;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;Octoshape;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;Onshare;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;OpenWindows;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;Opera Unite;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;Orsiso;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;Other;Block;false;Do not block based on bandwidth
WebProxy-No_Restrictions;Palringo;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;Paltalk;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;Pando;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;Pandora;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;pcANYWHERE;Block;false;Do not block based on bandwidth
WebProxy-No_Restrictions;pcTELECOMMUTE;Block;false;Do not block based on bandwidth
WebProxy-No_Restrictions;PeerCast;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;POP3;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;pptp;Block;false;Do not block based on bandwidth
WebProxy-No_Restrictions;Project Neon;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;Qnext;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;Raketu;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;RealTunnel;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;Remote Control PC;Block;false;Do not block based on bandwidth
WebProxy-No_Restrictions;Revver;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;RTSP (QuickTime RealPlayer);Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;ShareNow;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;SHOUTcast;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;SIMP (Jabber);Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;Skype;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;Slingbox;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;SMTP;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;Social FM;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;SOCKS 5;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;SocksOnline;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;SoftEther PacketiX;Block;false;Do not block based on bandwidth
WebProxy-No_Restrictions;Solid State Delivery Platform;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;SoonR;Block;false;Do not block based on bandwidth
WebProxy-No_Restrictions;SoulSeek;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;Spotify;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;SQL Net;Block;false;Do not block based on bandwidth
WebProxy-No_Restrictions;ssh;Block;false;Do not block based on bandwidth
WebProxy-No_Restrictions;TeamViewer;Block;false;Do not block based on bandwidth
WebProxy-No_Restrictions;Telnet;Block;false;Do not block based on bandwidth
WebProxy-No_Restrictions;Tencent QQ (see the Knowledge Base);Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;Terminal Services;Block;false;Do not block based on bandwidth
WebProxy-No_Restrictions;TongTongTong;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;Toonel;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;Tor;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;TryFast Messenger;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;Vimeo;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;VNC;Block;false;Do not block based on bandwidth
WebProxy-No_Restrictions;Voxox;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;Vyew;Block;false;Do not block based on bandwidth
WebProxy-No_Restrictions;VZOchat;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;WAIS;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;WallCooler VPN;Block;false;Do not block based on bandwidth
WebProxy-No_Restrictions;Wavago;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;WebEx (PCNow & Support Center);Block;false;Do not block based on bandwidth
WebProxy-No_Restrictions;Wengo;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;Windows Media;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;Woize;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;Xfire;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;X-IM;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;Yahoo! Mail Chat;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;Yahoo! Messenger;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;Yahoo! Messenger attachments;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;Your Freedom;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;YouSendIt;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;Yuuguu;Block;false;Do not block based on bandwidth
WebProxy-No_Restrictions;Zolved;Block;false;Do not block based on bandwidth
Whatsappweb;Access Grid;Block;false;Do not block based on bandwidth
Whatsappweb;Adobe Updater (WSG Only);Block;false;Do not block based on bandwidth
Whatsappweb;AOL Instant Messenger or ICQ;Block;true;Do not block based on bandwidth
Whatsappweb;AOL Instant Messenger or ICQ attachments;Block;false;Do not block based on bandwidth
Whatsappweb;AOL Radio;Block;true;Do not block based on bandwidth
Whatsappweb;Ares;Block;true;Do not block based on bandwidth
Whatsappweb;Badongo Buddy;Block;false;Do not block based on bandwidth
Whatsappweb;Baidu Hi;Block;false;Do not block based on bandwidth
Whatsappweb;BBC iPlayer;Block;false;Do not block based on bandwidth
Whatsappweb;BeInSync;Block;false;Do not block based on bandwidth
Whatsappweb;BitTorrent;Block;true;Do not block based on bandwidth
Whatsappweb;Bot Networks;Block;false;Do not block based on bandwidth
Whatsappweb;BoxCloud;Block;true;Do not block based on bandwidth
Whatsappweb;Brosix;Block;false;Do not block based on bandwidth
Whatsappweb;Camfrog;Block;true;Do not block based on bandwidth
Whatsappweb;Chikka Messenger;Block;false;Do not block based on bandwidth
Whatsappweb;Citrix;Block;false;Do not block based on bandwidth
Whatsappweb;ClipMoon;Block;false;Do not block based on bandwidth
Whatsappweb;ClubBox;Block;true;Do not block based on bandwidth
Whatsappweb;Comodo EasyVPN;Block;false;Do not block based on bandwidth
Whatsappweb;CrossLoop;Block;false;Do not block based on bandwidth
Whatsappweb;Dailymotion;Block;false;Do not block based on bandwidth
Whatsappweb;Damaka;Block;true;Do not block based on bandwidth
Whatsappweb;daytime;Block;false;Do not block based on bandwidth
Whatsappweb;DirectConnect;Block;true;Do not block based on bandwidth
Whatsappweb;eDonkey;Block;true;Do not block based on bandwidth
Whatsappweb;Email Borne Worms;Block;false;Do not block based on bandwidth
Whatsappweb;Eyeball Chat;Block;true;Do not block based on bandwidth
Whatsappweb;EZPeer;Block;true;Do not block based on bandwidth
Whatsappweb;FastTrack (Kazaa iMesh);Block;true;Do not block based on bandwidth
Whatsappweb;Finetune;Block;false;Do not block based on bandwidth
Whatsappweb;finger;Block;false;Do not block based on bandwidth
Whatsappweb;FolderShare;Block;true;Do not block based on bandwidth
Whatsappweb;FTP;Block;true;Do not block based on bandwidth
Whatsappweb;Gadu-Gadu;Block;true;Do not block based on bandwidth
Whatsappweb;GhostSurf;Block;true;Do not block based on bandwidth
Whatsappweb;GigaTribe;Block;true;Do not block based on bandwidth
Whatsappweb;Gizmo Project;Block;true;Do not block based on bandwidth
Whatsappweb;Globe7;Block;false;Do not block based on bandwidth
Whatsappweb;Gmail Chat (WSG Only);Block;true;Do not block based on bandwidth
Whatsappweb;Gnutella (Morpheus Xolox);Block;false;Do not block based on bandwidth
Whatsappweb;Goober Messenger;Block;false;Do not block based on bandwidth
Whatsappweb;Google Talk;Block;true;Do not block based on bandwidth
Whatsappweb;Google Video;Block;false;Do not block based on bandwidth
Whatsappweb;Google Wave (WSG Only);Block;false;Do not block based on bandwidth
Whatsappweb;Google Web Accelerator;Block;true;Do not block based on bandwidth
Whatsappweb;Gopher;Block;true;Do not block based on bandwidth
Whatsappweb;Hamachi;Block;true;Do not block based on bandwidth
Whatsappweb;Hopster;Block;true;Do not block based on bandwidth
Whatsappweb;Hotline Connect;Block;true;Do not block based on bandwidth
Whatsappweb;HTTP;Permit;false;Do not block based on bandwidth
Whatsappweb;HTTPS;Permit;true;Do not block based on bandwidth
Whatsappweb;Hulu;Block;false;Do not block based on bandwidth
Whatsappweb;ident;Block;false;Do not block based on bandwidth
Whatsappweb;IMAP;Block;false;Do not block based on bandwidth
Whatsappweb;IMVU;Block;true;Do not block based on bandwidth
Whatsappweb;Instant Housecall;Block;false;Do not block based on bandwidth
Whatsappweb;IRC;Block;true;Do not block based on bandwidth
Whatsappweb;iSpQ;Block;false;Do not block based on bandwidth
Whatsappweb;iTunes;Block;false;Do not block based on bandwidth
Whatsappweb;JAP;Block;true;Do not block based on bandwidth
Whatsappweb;JetCast;Block;false;Do not block based on bandwidth
Whatsappweb;Joost;Block;false;Do not block based on bandwidth
Whatsappweb;LDAP;Block;false;Do not block based on bandwidth
Whatsappweb;Liquid Audio;Block;false;Do not block based on bandwidth
Whatsappweb;Live Mesh;Block;false;Do not block based on bandwidth
Whatsappweb;LogMeIn;Block;false;Do not block based on bandwidth
Whatsappweb;Lotus Notes;Block;false;Do not block based on bandwidth
Whatsappweb;Mail.Ru;Block;false;Do not block based on bandwidth
Whatsappweb;Meetro;Block;true;Do not block based on bandwidth
Whatsappweb;Metacafe;Block;false;Do not block based on bandwidth
Whatsappweb;Microsoft HTTPMail;Block;false;Do not block based on bandwidth
Whatsappweb;Mikogo;Block;false;Do not block based on bandwidth
Whatsappweb;MindSpring;Block;true;Do not block based on bandwidth
Whatsappweb;MSC Messenger;Block;true;Do not block based on bandwidth
Whatsappweb;MSN Messenger;Block;true;Do not block based on bandwidth
Whatsappweb;MSN Messenger attachments;Block;false;Do not block based on bandwidth
Whatsappweb;MyGreenPC;Block;false;Do not block based on bandwidth
Whatsappweb;MyIVO;Block;false;Do not block based on bandwidth
Whatsappweb;MyPlay;Block;false;Do not block based on bandwidth
Whatsappweb;MySpaceIM;Block;true;Do not block based on bandwidth
Whatsappweb;MySpace Player;Block;false;Do not block based on bandwidth
Whatsappweb;NateOn;Block;true;Do not block based on bandwidth
Whatsappweb;NateOn Messenger Attachments;Block;false;Do not block based on bandwidth
Whatsappweb;NateOn Remote Access;Block;false;Do not block based on bandwidth
Whatsappweb;Neos;Block;true;Do not block based on bandwidth
Whatsappweb;Netease Popo;Block;true;Do not block based on bandwidth
Whatsappweb;netFM Messenger;Block;false;Do not block based on bandwidth
Whatsappweb;NetMeeting;Block;false;Do not block based on bandwidth
Whatsappweb;NFS;Block;false;Do not block based on bandwidth
Whatsappweb;Nimbuzz;Block;false;Do not block based on bandwidth
Whatsappweb;NNTP;Block;false;Do not block based on bandwidth
Whatsappweb;NTP;Block;false;Do not block based on bandwidth
Whatsappweb;Octoshape;Block;false;Do not block based on bandwidth
Whatsappweb;Onshare;Block;true;Do not block based on bandwidth
Whatsappweb;OpenWindows;Block;false;Do not block based on bandwidth
Whatsappweb;Opera Unite;Block;false;Do not block based on bandwidth
Whatsappweb;Orsiso;Block;false;Do not block based on bandwidth
Whatsappweb;Other;Block;false;Do not block based on bandwidth
Whatsappweb;Palringo;Block;false;Do not block based on bandwidth
Whatsappweb;Paltalk;Block;true;Do not block based on bandwidth
Whatsappweb;Pando;Block;true;Do not block based on bandwidth
Whatsappweb;Pandora;Block;false;Do not block based on bandwidth
Whatsappweb;pcANYWHERE;Block;false;Do not block based on bandwidth
Whatsappweb;pcTELECOMMUTE;Block;false;Do not block based on bandwidth
Whatsappweb;PeerCast;Block;false;Do not block based on bandwidth
Whatsappweb;POP3;Block;false;Do not block based on bandwidth
Whatsappweb;pptp;Block;false;Do not block based on bandwidth
Whatsappweb;Project Neon;Block;true;Do not block based on bandwidth
Whatsappweb;Qnext;Block;true;Do not block based on bandwidth
Whatsappweb;Raketu;Block;true;Do not block based on bandwidth
Whatsappweb;RealTunnel;Block;true;Do not block based on bandwidth
Whatsappweb;Remote Control PC;Block;false;Do not block based on bandwidth
Whatsappweb;Revver;Block;false;Do not block based on bandwidth
Whatsappweb;RTSP (QuickTime RealPlayer);Block;false;Do not block based on bandwidth
Whatsappweb;ShareNow;Block;false;Do not block based on bandwidth
Whatsappweb;SHOUTcast;Block;false;Do not block based on bandwidth
Whatsappweb;SIMP (Jabber);Block;true;Do not block based on bandwidth
Whatsappweb;Skype;Block;true;Do not block based on bandwidth
Whatsappweb;Slingbox;Block;false;Do not block based on bandwidth
Whatsappweb;SMTP;Block;false;Do not block based on bandwidth
Whatsappweb;Social FM;Block;false;Do not block based on bandwidth
Whatsappweb;SOCKS 5;Block;false;Do not block based on bandwidth
Whatsappweb;SocksOnline;Block;true;Do not block based on bandwidth
Whatsappweb;SoftEther PacketiX;Block;false;Do not block based on bandwidth
Whatsappweb;Solid State Delivery Platform;Block;false;Do not block based on bandwidth
Whatsappweb;SoonR;Block;false;Do not block based on bandwidth
Whatsappweb;SoulSeek;Block;true;Do not block based on bandwidth
Whatsappweb;Spotify;Block;false;Do not block based on bandwidth
Whatsappweb;SQL Net;Block;false;Do not block based on bandwidth
Whatsappweb;ssh;Block;false;Do not block based on bandwidth
Whatsappweb;TeamViewer;Block;false;Do not block based on bandwidth
Whatsappweb;Telnet;Block;false;Do not block based on bandwidth
Whatsappweb;Tencent QQ (see the Knowledge Base);Block;true;Do not block based on bandwidth
Whatsappweb;Terminal Services;Block;false;Do not block based on bandwidth
Whatsappweb;TongTongTong;Block;true;Do not block based on bandwidth
Whatsappweb;Toonel;Block;true;Do not block based on bandwidth
Whatsappweb;Tor;Block;true;Do not block based on bandwidth
Whatsappweb;TryFast Messenger;Block;true;Do not block based on bandwidth
Whatsappweb;Vimeo;Block;false;Do not block based on bandwidth
Whatsappweb;VNC;Block;false;Do not block based on bandwidth
Whatsappweb;Voxox;Block;false;Do not block based on bandwidth
Whatsappweb;Vyew;Block;false;Do not block based on bandwidth
Whatsappweb;VZOchat;Block;true;Do not block based on bandwidth
Whatsappweb;WAIS;Block;true;Do not block based on bandwidth
Whatsappweb;WallCooler VPN;Block;false;Do not block based on bandwidth
Whatsappweb;Wavago;Block;true;Do not block based on bandwidth
Whatsappweb;WebEx (PCNow & Support Center);Block;false;Do not block based on bandwidth
Whatsappweb;Wengo;Block;true;Do not block based on bandwidth
Whatsappweb;Windows Media;Block;false;Do not block based on bandwidth
Whatsappweb;Woize;Block;true;Do not block based on bandwidth
Whatsappweb;Xfire;Block;true;Do not block based on bandwidth
Whatsappweb;X-IM;Block;true;Do not block based on bandwidth
Whatsappweb;Yahoo! Mail Chat;Block;true;Do not block based on bandwidth
Whatsappweb;Yahoo! Messenger;Block;true;Do not block based on bandwidth
Whatsappweb;Yahoo! Messenger attachments;Block;false;Do not block based on bandwidth
Whatsappweb;Your Freedom;Block;true;Do not block based on bandwidth
Whatsappweb;YouSendIt;Block;true;Do not block based on bandwidth
Whatsappweb;Yuuguu;Block;false;Do not block based on bandwidth
Whatsappweb;Zolved;Block;false;Do not block based on bandwidth
